Gene	logFC	logCPM	LR	PValue	FDR
NPIPA8	0.309009602802913	4.44425789071413	2.68115404024093	0.101542118282737	0.397725342552816
ASB6	-0.12668415873559	5.8200430050524	2.68002201772765	0.101614323372279	0.397920162628743
ATP1A1	-0.124082463636935	5.90483774847581	2.67839962408317	0.101717904264112	0.398237736588406
LUM	0.356915353448693	4.33647642482683	2.6769112115079	0.101813032750813	0.398384859761706
THRAP3	-0.0700497021642092	8.26348803236896	2.67688876473187	0.101814468129586	0.398384859761706
BID	-0.156473541803253	5.53554928198534	2.67675598054592	0.101822959583403	0.398384859761706
APCDD1L	0.23946427944104	4.12832223725944	2.67561608789293	0.101895886771659	0.398495168878037
RUVBL2	-0.109835847374692	6.10527496580123	2.67550538790016	0.1019029720941	0.398495168878037
TRAK1	0.129640472638075	5.88485791519248	2.67526048076957	0.101918649221856	0.398495168878037
LINGO2	0.239225471258063	4.12885523016936	2.67361937394433	0.102023768717603	0.398818139820389
OR2T10	0.239663773167663	4.12896682657401	2.67297887252155	0.102064827575221	0.398890605916223
RD3	-0.244390593308297	4.60432559041637	2.672624266659	0.102087567086845	0.398891460013722
PCDHA2	0.240307901807777	4.1294287515729	2.67136312176274	0.10216848437046	0.399090797115639
RP1	0.2405711110017	4.1295146149039	2.67112691638927	0.102183647522551	0.399090797115639
GPR162	0.182893442109327	5.50410341572993	2.66978991129201	0.102269522682722	0.399126944795994
MUC12	0.239492944261503	4.12945056455626	2.6697542365911	0.102271815131675	0.399126944795994
TP73	0.306639340134388	4.42706311808388	2.66963930922191	0.102279200723033	0.399126944795994
CSDE1	0.0754758645254888	7.56654709991896	2.66957957152601	0.102283039884204	0.399126944795994
GLP1R	0.240080402011323	4.12982817356906	2.66803474544599	0.102382375954145	0.399426573325949
PIF1	0.163346031479016	5.13971022058833	2.66744046885475	0.102420617485623	0.399479620830192
SERTAD1	-0.197159118736437	4.93777619911141	2.66684826050613	0.102458741470894	0.399479620830192
CRIP3	0.353719980407816	4.22752606487867	2.66587984825813	0.102521117400034	0.399479620830192
RBPMS	0.376923198218369	4.30392092790775	2.66576668685622	0.102528408894333	0.399479620830192
PHLDB3	0.19643407522906	4.86752676729729	2.66574475978229	0.102529821819207	0.399479620830192
EIF4A2	0.0859684144528669	7.96473563584223	2.66572184603729	0.102531298345419	0.399479620830192
AL110118.2	-0.368827346790035	4.15958781489445	2.66313526051536	0.102698123534332	0.400041601944159
AQR	0.122550118046252	5.74934579882266	2.66080118797584	0.102848917505893	0.400514296858177
DDX43	0.3509355962067	4.25722234160551	2.6603679520876	0.10287693358534	0.400514296858177
CEP63	-0.114569698291197	6.03353455744815	2.65989911694419	0.102907261171824	0.400514296858177
PYCR2	0.114550771486728	6.34407837106237	2.65966838612144	0.102922190071982	0.400514296858177
ARPC5	-0.0874661736468772	6.75441456061191	2.65915522457794	0.102955401491529	0.400514296858177
CYBB	0.116960406657581	6.20079209236105	2.65896054531339	0.102968004051828	0.400514296858177
RPS10-NUDT3	-0.0985066926465366	9.96922519677457	2.65880983741135	0.10297776128569	0.400514296858177
LETM1	-0.091677732223891	6.84508123048013	2.65781173058156	0.103042406945746	0.400594515103462
CNNM2	0.144269542886676	5.36586805679264	2.65779299633869	0.103043620754933	0.400594515103462
PRR26	-0.321224317506778	4.28367423887191	2.65432303496158	0.103268712919184	0.401381488528546
NT5C3B	0.124608526493154	5.73045616579601	2.65378961158399	0.103303363142518	0.40142807546737
DDX51	0.108165275098828	6.05662751867723	2.65320604398732	0.103341285221457	0.401464026157743
WASF2	0.0783427042651708	6.92978282150531	2.65294971495501	0.103357947113782	0.401464026157743
SULT1E1	0.309885614228384	4.35560043050814	2.65251967947984	0.10338590687266	0.401484582882824
HPF1	0.130185040683867	5.76179585258195	2.65123778189434	0.103469301569032	0.401720357165869
TUFM	0.0725499756429214	7.74234082012326	2.65050901767552	0.103516744637917	0.401730084073653
C1QL1	0.237077075129144	4.83368448657063	2.65050249524268	0.103517169360442	0.401730084073653
SIGLEC8	0.301396353850997	4.44304754480562	2.649522413434	0.103581011223631	0.401889785496813
FAM32A	-0.0902361439519858	7.39787557007526	2.64840611263048	0.103653778812463	0.402084040807347
RCOR3	-0.163454395928618	5.17790644243942	2.64800030772443	0.103680245627739	0.402098644746772
CLCF1	-0.394013623487359	4.19350511740365	2.64680188979605	0.103758450292882	0.402313851048055
ANKRD36	0.11366163175106	6.76687295295448	2.64392776116784	0.103946269450154	0.40295389023881
KLF12	0.246810557747743	4.63449106278738	2.64320330614964	0.10399367001246	0.403049427409341
CCDC186	0.127424568814231	5.66664371553805	2.64238028230938	0.104047548583217	0.40309385520216
ARG2	-0.13734115582329	5.49214912988363	2.6418480612694	0.104082406266126	0.40309385520216
DUT	-0.134063916013114	6.15612270467154	2.64169158408083	0.104092657132799	0.40309385520216
C19orf24	-0.199418847128561	4.94525721292218	2.64163053019422	0.104096657090738	0.40309385520216
GATA2	-0.32112380652428	4.28353704969037	2.64129069835866	0.104118924319664	0.40309385520216
HCFC1	0.15546216386554	5.48186768995633	2.64074686366456	0.104154569539083	0.403143735943235
CYSRT1	0.340006487685848	4.26560453866841	2.64028834507354	0.10418463316584	0.403171995331738
MSRB2	0.125564872537285	5.79792344045867	2.63699787543885	0.104400657991003	0.403886657580692
EPRS	-0.123850071270789	6.87280323440977	2.63678095015757	0.104414916726625	0.403886657580692
CHCHD2	-0.0776147630547321	8.39695197908136	2.63568207868434	0.10448717952963	0.404077930966988
ADH5	-0.0750543037233591	7.92435287114788	2.63518854539302	0.104519652561182	0.404115277486061
EIF2AK4	-0.0994780180613848	6.17153774309203	2.6346028774787	0.104558202123535	0.404176096903547
MAP3K2	-0.17531054317154	5.11749554997362	2.63254914155931	0.10469350530656	0.404610815184333
ETV3L	-0.350052002910155	4.1783207375634	2.63200404083057	0.1047294495603	0.404611197168653
DNAH9	0.182421205594859	5.47855295663811	2.63185481506218	0.104739291949993	0.404611197168653
AC005258.1	-0.340035266151714	4.18080127134349	2.63112550665409	0.104787409065907	0.404708807103214
B4GAT1	0.0967802204467158	6.27240197058186	2.63048753107364	0.10482952023455	0.404783183430205
GRINA	0.119209513573176	6.38802436814323	2.62966780668467	0.104883655408047	0.404903946073959
NEU1	-0.273402884078857	4.48000598366354	2.62621431583011	0.105112062999028	0.405697289134625
HPS4	-0.118558159339056	6.01083914686177	2.62482635434395	0.105204013756295	0.405911482664283
NCALD	0.0723878499965629	7.97213861132746	2.62437018669038	0.10523425355266	0.405911482664283
ZFHX2	0.188897335514539	4.92350545271504	2.6242161007562	0.105244470211073	0.405911482664283
PPP1R27	-0.288684596539102	4.39694154881233	2.62389644592713	0.105265668371989	0.405911482664283
DIS3	-0.12138107190012	5.74834345391933	2.62357568247791	0.105286944756087	0.405911482664283
TUBGCP4	0.0907777779281541	6.64333221781676	2.62330259832959	0.105305062265265	0.405911482664283
NRSN2	0.178134047666005	5.0196474901084	2.61873267534162	0.105608757120718	0.406973138353309
TANK	-0.11151363781251	6.01218542118813	2.61846702187825	0.105626440662272	0.406973138353309
NOL8	-0.143042120872083	5.67956585348709	2.61772654240258	0.10567574870407	0.407074567430727
FBXL22	-0.348738760465889	4.30624356044825	2.6172385748846	0.105708255934354	0.407096269416654
FAM185A	-0.28820608281597	4.37640288440799	2.61695201603067	0.105727350909926	0.407096269416654
GATM	0.18995205483158	5.02563735847591	2.61618622403807	0.105778398356297	0.407204301605461
NFIA	0.0866208727895189	7.8082692075775	2.61482750759421	0.105869036475254	0.40740854490757
HSCB	-0.120502179903934	5.99401730064637	2.61470133224651	0.105877457780575	0.40740854490757
JAK2	-0.317243185492303	4.28794542016346	2.61363874406408	0.105948407115887	0.407573592253869
ATAD3C	0.0694596140154429	8.20466884915476	2.61336980316582	0.105966372647305	0.407573592253869
KCNG1	-0.209710349352862	4.8319911003961	2.61295333921305	0.105994199464024	0.407592110487798
HSBP1	-0.0687323136709756	9.34451447316501	2.61228467403146	0.106038894339308	0.40767547135616
NCOR1	0.0748407779594547	7.63987491690555	2.61104190727519	0.106122018187107	0.407906507406693
YAE1D1	-0.149177002983144	5.29572186769548	2.61033479775364	0.106169345894531	0.407999881641121
UTP14A	-0.122479780599134	5.75652954666198	2.60991714437296	0.106197310820989	0.408018821965588
CBFB	-0.210846460270993	4.7286333108739	2.60887150763352	0.106267359229984	0.408199407217842
MCOLN3	0.0694820615898568	8.26391230358315	2.60790151126639	0.10633238571461	0.408304714296075
DNM1L	-0.109233835336449	6.05940904006183	2.60759261763485	0.106353102444736	0.408304714296075
EBF3	0.355034495179069	4.30737629965588	2.60743118142506	0.106363931332548	0.408304714296075
CYP1B1	-0.411596901399258	4.27350895691388	2.60602033595623	0.106458620120013	0.408579648876635
YWHAH	-0.152180030779307	5.53150684750724	2.60441499902873	0.106566474665133	0.40890498251058
SOX6	-0.158481130389964	5.16292274805933	2.60361026135655	0.1066205860568	0.409024002650647
CTNND1	0.149446672903134	5.33067686562381	2.60260412678838	0.106688281989329	0.409071511060593
MAP4K5	-0.136155853380119	5.60846747371258	2.60240682439053	0.106701562651213	0.409071511060593
AC133555.3	-0.360405171534466	4.24385113535418	2.60227791916549	0.106710240396628	0.409071511060593
ALG14	0.073143861257812	7.67863398380278	2.60205345333657	0.106725353015526	0.409071511060593
ITIH4	0.321967231029127	4.38064885260476	2.60084989155729	0.106806425322931	0.409293683539541
ANP32E	-0.100647126181024	7.27027986079681	2.59833925155863	0.106975760416861	0.409805078845444
CDK10	0.0843215582062238	6.65765858266715	2.59786488945258	0.107007787785294	0.409805078845444
COL4A1	0.129233338132214	7.00085400471525	2.59784268958606	0.107009286904933	0.409805078845444
HOXC11	-0.337084462510366	4.16799453726897	2.59575221283103	0.107150556601538	0.410257384030792
ZNF575	0.367192938226848	4.29177129541896	2.59512034754664	0.10719329690016	0.410268472594256
TTLL5	0.0741073348449853	7.18002765340182	2.59502453683035	0.107199779311552	0.410268472594256
UBA6	-0.123260397449163	5.61262407627549	2.59430036809601	0.107248789414544	0.410367370514236
RIN1	-0.230017375211882	4.75467441562143	2.59339919094958	0.107309813391893	0.410512184621427
PCDHGB7	-0.343278268318566	4.30684556334587	2.59158140309961	0.107433022442259	0.410894772942622
FBXO8	0.177205456115871	5.15304606314582	2.59090703817992	0.107478770149615	0.410980996737907
HOXC13	0.274279269055639	4.13758851569071	2.59031011188664	0.107519282400602	0.41100471312762
GKAP1	-0.196455730917785	4.83515112601398	2.59013187645331	0.107531382149582	0.41100471312762
C14orf132	0.116560570827601	6.02636841809132	2.5880793011184	0.10767083172546	0.411416534924305
SH3D21	-0.318205415783434	4.3002525230312	2.58754212088411	0.107707359892823	0.411416534924305
WARS2	0.214378631715531	4.85901255362884	2.58752077518022	0.107708811678184	0.411416534924305
LCN15	0.254607491426906	4.54394507158834	2.58622809419506	0.107796770848173	0.411663735502982
ZNF853	-0.164489283362508	5.11846128181743	2.58565137228868	0.107836038744826	0.411724923097296
SPON2	0.241801700320747	4.71357904086	2.58505230494416	0.107876844730265	0.411791955573806
AP001781.2	-0.314685095863183	4.15702105929496	2.58459212786376	0.107908201599928	0.411822897379427
TMEM59L	0.112927001843397	6.31873440278449	2.5825137388178	0.108049949580612	0.412275033815555
IGF1	0.185544803287738	4.93533062098223	2.58179647214411	0.108098915250892	0.412276712056808
KIF1B	0.0748705044577902	7.42821164674081	2.58154985628966	0.108115756613423	0.412276712056808
PCDH18	0.169371243609529	5.49310975053827	2.58148451148128	0.108120219484184	0.412276712056808
SERTAD4	0.174280297606569	5.09541418186084	2.57898668891238	0.108290965662067	0.412698864234446
NT5E	-0.23036707185247	4.98190894477527	2.57887997818443	0.108298266787888	0.412698864234446
LGR5	0.251244772721006	4.57761417939687	2.57884250053314	0.108300831129274	0.412698864234446
GCH1	-0.358550688847105	4.13735399124149	2.57789749601965	0.108365513422187	0.412856522635789
CASP1	-0.347181282431079	4.32277194882363	2.57713003156027	0.108418074933696	0.412967944779705
NCAPD3	-0.186840701660964	5.0488209680188	2.57611801141167	0.108487428198824	0.413122085676167
TIAF1	0.182398032253213	5.0055098222674	2.57585892684369	0.108505190975922	0.413122085676167
NECTIN3	-0.243366347651853	4.62189241373011	2.57469318050727	0.108585153805599	0.413259997018777
DTNB	-0.271388275632809	4.42588503584517	2.5746505771009	0.108588077355769	0.413259997018777
ADO	-0.260880302811163	4.61093965991461	2.57408826484789	0.108626672704116	0.413318072381376
NCAPH2	-0.139526024165486	5.4706608864415	2.57342796428088	0.108672012901091	0.413386238100236
PPP5D1	0.157946936621833	5.24244464783309	2.57314766203217	0.108691266420099	0.413386238100236
BBOF1	0.175027505878087	5.43047927412804	2.57206356242131	0.108765766793437	0.413580777467874
RPS19	-0.109785228829007	12.7644505661746	2.56996119953141	0.108910403146717	0.413963058822901
IGF2BP2	-0.142622753487233	5.41146625340375	2.56992282650225	0.108913045060678	0.413963058822901
ARHGEF39	-0.126047697952065	5.54949176279606	2.5676686246465	0.109068366437206	0.414464472502853
ERGIC1	0.107379443407408	6.1701996910762	2.56646535447715	0.10915137504221	0.414690938384302
CIART	-0.204565573694748	4.83185226823743	2.56563081026917	0.109208987547899	0.414820842257855
LRRC69	0.130347852710729	6.08850490274225	2.56476955404656	0.109268479151148	0.414957826484806
NUDT10	0.246585819675541	4.65127755918135	2.56442821698045	0.109292066993772	0.414958433139055
TCAIM	0.148201860849617	5.37555426836013	2.5640824865942	0.109315964138201	0.414960213633907
TAS2R30	-0.298891682004392	4.14252270815297	2.56320239332008	0.109376822767522	0.415081198463296
NPHP4	0.227097672238232	4.74326615868116	2.56294387988351	0.109394706099066	0.415081198463296
APOB	0.334737383136869	4.28565678654318	2.56170613771212	0.109480374637123	0.415317283266809
MAP3K15	-0.204498811303796	4.83242093913902	2.56028508408247	0.109578821755023	0.415601732532114
ZNFX1	-0.107346130544424	6.32881515267245	2.55941963932651	0.109638825324644	0.41571214591898
AFF2	-0.300732785091834	4.42085454255592	2.55895566244442	0.109671008938359	0.41571214591898
UPK2	0.347630536486077	4.21458332777554	2.55884991349916	0.109678345634564	0.41571214591898
ETNK2	-0.20704190487127	4.84164663977252	2.55850056112104	0.109702586991132	0.415715066492711
DMXL1	-0.181853012577866	4.94173941695494	2.55751852098149	0.109770761735908	0.41588443462383
SMIM3	-0.282569431915555	4.41666258147467	2.55648384282335	0.109842641086021	0.416067762813431
ITGAE	-0.0823969056705332	7.07775971396179	2.55504711667504	0.109942536640155	0.416357111176059
TPBG	-0.272341648544768	4.54790346609026	2.55431134188649	0.109993733725734	0.41646195206289
SRGAP1	-0.076870777451745	7.23349697238938	2.55329597391301	0.110064428671648	0.416553894520509
CERCAM	0.160068252115365	5.29869332106721	2.55308115342496	0.110079391940106	0.416553894520509
NSUN5	0.134874828471142	5.52937969683997	2.55268867166268	0.110106735938176	0.416553894520509
EML1	0.161664204561009	5.2348132751942	2.55261183793357	0.110112089777835	0.416553894520509
PURG	-0.294643326261542	4.38980870542192	2.55103143924606	0.11022227683022	0.41688169276465
NEK4	-0.102320064350776	6.14383542212402	2.55014352981436	0.110284236000862	0.417019425114062
CHML	0.240262829790076	4.5923719414661	2.54960742154651	0.110321664693987	0.417019425114062
PPM1D	0.165516848466113	5.21455258384313	2.54949770661221	0.110329326224283	0.417019425114062
ACP6	0.20998879612978	4.88903887307438	2.54902159740942	0.110362580302057	0.417056117411999
CEP57L1	-0.135170319829323	5.50919592999238	2.54780298578697	0.110447745047627	0.417288920708952
ASB3	0.0831314038102853	6.69762053208765	2.54570115138455	0.110594805225891	0.417686850355217
F11R	-0.15887333893807	5.22686241824374	2.54562363359065	0.110600233071701	0.417686850355217
FBXO2	-0.329610700670517	4.29109236413946	2.54505547143839	0.110640025097092	0.41774805468337
SELENOH	0.0872070134304341	7.63926737245785	2.5445605794099	0.110674698380741	0.417789909999932
MLXIP	0.117832084319683	5.80414095874738	2.54145594463995	0.110892489199483	0.418522857170518
KHK	-0.258340061295767	4.58835562192029	2.5396891977893	0.111016637362174	0.418902147626507
BHMT	-0.291560053973569	4.35682145164473	2.53891845015204	0.111070845204524	0.419017424976043
