genes	logFC	logCPM	LR	PValue	FDR
MTM1	-0.276119224808695	4.94810834037563	5.17297005620708	0.0229409610563911	0.0809634441873394
TROVE2	-0.0870434914615996	7.82937236509307	5.17286221345114	0.0229423851838447	0.0809634441873394
SUDS3	0.160489670032756	5.85105816415167	5.17063155349808	0.0229718629298666	0.0810504102911393
COPB2	-0.0916477628184242	7.2710480360211	5.1702215456088	0.0229772853758462	0.0810504102911393
CNTN1	-0.439061431451593	4.31422494797253	5.16995913005991	0.0229807565764511	0.0810504102911393
AC017083.3	-0.363372109847275	4.51475120752132	5.16849265426021	0.0230001649474386	0.081102711835364
SEC16A	0.259805045420808	5.04948997513211	5.16808280195744	0.0230055922581324	0.0811057026425241
TP53AIP1	0.432557755213379	4.38607450318657	5.16707826761922	0.023018900030919	0.0811322328537313
WDR62	0.225595221866881	5.3534988222874	5.16682331686968	0.0230222788122659	0.0811322328537313
TMEM250	0.265530710790318	4.92552910384558	5.16483249268572	0.0230486802608843	0.0812091157312081
PCED1A	0.209999083523241	5.37108557708335	5.16426485853071	0.0230562137281282	0.0812195022976545
FBH1	0.226566925672521	5.29331636837014	5.1625146677232	0.0230794577989154	0.0812852170479995
C16orf46	-0.336772305059908	4.63903042975594	5.16183190255941	0.0230885321054875	0.0812916366653653
ING5	-0.149960883178142	6.12987239755657	5.16168689523886	0.0230904598048472	0.0812916366653653
GEMIN2	-0.18440773455711	5.56679437207871	5.16044768671838	0.0231069404111075	0.081333491367555
ALG13	-0.198459749223034	5.44957762411157	5.15881899457628	0.0231286194248375	0.0813936235352118
RAD51	-0.310196387535024	4.64418416158423	5.15784738702234	0.0231415622307637	0.081422993689171
SHLD2	-0.314473086630903	4.74231846850188	5.15711755372774	0.0231512892947384	0.0814410399182536
NECAP1	0.186720547080897	5.6775352054223	5.15525595250375	0.0231761195222293	0.08151219797016
SPACA9	-0.136517390177405	6.42762247198231	5.15358425912746	0.0231984402677238	0.0815546959133915
CNNM2	0.198489826660184	5.36618572155119	5.15340278198141	0.0232008647233536	0.0815546959133915
KIF26A	-0.459853224219067	4.15158784608418	5.1533165901933	0.0232020163001118	0.0815546959133915
GLIPR1	0.125004432412008	6.75677706174296	5.15227036258852	0.0232159992883785	0.0815876546420159
KCNQ2	0.138405247219624	6.36875528525432	5.14990334649804	0.0232476670654716	0.0816827373663226
MPHOSPH10	-0.143557061636551	6.00164484225795	5.14863059406588	0.0232647134465269	0.0817034308380397
LCA5L	-0.239613831593597	5.15985915738175	5.14844549534945	0.0232671936121222	0.0817034308380397
CFAP97D2	-0.469508818988944	4.1814601082641	5.14843044567354	0.0232673952770479	0.0817034308380397
PBK	-0.331972309304847	5.37989106871483	5.14763054797231	0.0232781164757385	0.0817248759203729
RNF10	0.168797293699044	5.8322933251117	5.14708705986357	0.023285403884502	0.0817342595327584
ARFRP1	0.186888855533539	5.51317330683917	5.14582304821744	0.0233023616468363	0.081772693759445
CCDC170	-0.188644064458993	5.98120869044811	5.14558273729045	0.0233055870651354	0.081772693759445
RPL19	-0.145988895445883	11.7513092077423	5.14341210375983	0.0233347419752911	0.0818587739881871
MVD	0.180349717759699	5.87642171487331	5.1430587578451	0.0233394915262924	0.0818592225571667
MIS18BP1	-0.231906380694935	5.31215050122919	5.14044001850499	0.0233747229537005	0.0819665596824277
EGFL8	0.46918914322594	4.28656068718865	5.13923786064487	0.0233909147479351	0.0820071025367037
TWNK	-0.284627708469276	4.94163143311139	5.13724805436664	0.0234177408943229	0.0820849053473675
ACTR6	-0.15840151867259	6.1069576699787	5.13403937989921	0.0234610667837531	0.0822205015579413
MPDZ	-0.151886504615824	6.30015949425566	5.13365682772394	0.0234662378283575	0.0822223549784112
WDR5	0.275857667345836	4.94026623849951	5.13282516928626	0.0234774836222961	0.0822454885122841
ACADVL	0.130363276727106	7.78331231077826	5.13241401575647	0.0234830453582665	0.0822487046441795
MMP24OS	0.175102830040939	5.73428487491053	5.13147980129617	0.0234956876983174	0.0822767142175955
SARM1	0.213611268147294	5.32407972157302	5.1299945134113	0.0235158020212469	0.0823308727812464
SF1	0.156104610089243	6.05056613602844	5.1273672943621	0.0235514245421257	0.0824392947608953
GOLGA1	-0.183911227883082	5.6659341087739	5.12554459622845	0.0235761714224534	0.0825096123759126
ZBTB44	0.19838617057415	5.43001648441731	5.12516370012418	0.0235813462769821	0.0825114194503966
NELFE	0.219019522842258	5.37854442655507	5.12227131318934	0.0236206807019273	0.0826327269588259
SYS1-DBNDD2	0.521067138531958	4.19641576221483	5.12097556199893	0.02363832406913	0.0826781192560091
SLC39A7	0.458661934914581	4.33661046510191	5.11860067280998	0.0236706968193774	0.0827750013948299
PIAS1	0.211136798372394	5.34325055663909	5.11643824751184	0.0237002134124847	0.0828618594476766
PRKD1	-0.233247300305167	5.26561264877865	5.11302804469381	0.0237468394676448	0.0830084903593692
ZNF675	-0.198118588419958	5.41639406093978	5.11168109597548	0.0237652818476479	0.083056565131322
NET1	-0.323477280093521	4.6219702220856	5.1111350869179	0.023772762017724	0.0830663169970267
VASH1	0.258797168461005	5.17076487186196	5.10691340472459	0.0238306803733439	0.0832522703693625
ANKRD26	-0.151066400887376	6.16141778906439	5.10322598763724	0.0238813887590627	0.0834039940820818
PKP2	0.278365599889688	4.86136933939305	5.10307056350393	0.023883528567317	0.0834039940820818
TMEM191B	-0.49777881043435	4.14919589466176	5.09978654430124	0.0239287879668257	0.0835455731260432
LONRF2	-0.220376882827204	5.28622889899099	5.09867901370308	0.0239440716863697	0.0835673826683751
P3H2	0.273577094903839	5.05049195774175	5.09865010091767	0.0239444708131212	0.0835673826683751
CTXN1	0.202691576537073	5.76863291872717	5.09823773493997	0.0239501640734193	0.0835707852774631
ACVRL1	0.376213082875396	4.4802261101815	5.09762153823971	0.0239586741048314	0.0835840133434653
DVL1	0.227698919736657	5.28590312137494	5.09621089932006	0.0239781676531813	0.0836204477170635
IFNL1	-0.399633523854975	4.12873698269516	5.09618252271715	0.023978559956807	0.0836204477170635
USB1	0.251733235299151	5.26710607627626	5.09175895674014	0.024039796799921	0.0838174962441339
AREL1	0.225296200018372	5.17349924633052	5.08911675377971	0.0240764510368574	0.0839030222694581
RAB12	0.110820962795329	7.20583216343497	5.08909689268785	0.0240767267813815	0.0839030222694581
SMAP1	-0.148716398245488	5.93382871740003	5.08896645327133	0.0240785378385081	0.0839030222694581
LRP1B	-0.312959306916681	4.77005232838362	5.08476156296194	0.0241369954826861	0.0840901778106485
SIRT6	0.395263966123168	4.46825688036646	5.08098333503295	0.0241896471323827	0.0842434819282252
ANKRD42	-0.192537742469706	5.56045893667328	5.08076965249705	0.0241926284720869	0.0842434819282252
AK3	0.157948221469254	5.98062098940437	5.08058046827546	0.0241952683248013	0.0842434819282252
TINCR	0.323968715435154	4.69851120504538	5.08022785176695	0.0242001894887046	0.0842440558616227
RUNDC3A	0.279780006393205	4.83491405778481	5.07759305058659	0.0242369940201585	0.0843555979730887
POLR3C	-0.2114723654699	5.29389468243827	5.07616937582645	0.0242569049533976	0.0844083105175988
PIH1D3	-0.409610874619631	4.34727086352135	5.07338119701586	0.0242959484658781	0.0845275661417467
Z83844.1	-0.44968829156091	4.25609968690349	5.07154577087294	0.0243216859497293	0.0846004912689718
LRRC23	0.235205589982525	5.53772383081704	5.0706237264418	0.0243346261031286	0.0846288822969986
CD2AP	-0.294190952543306	4.81592279096298	5.06880126285546	0.0243602239361669	0.0847012733328208
SLC39A9	0.186339822412094	5.60073793867179	5.06714853505213	0.0243834618653317	0.0847654321018166
XRN1	-0.162562222105176	5.82417486834577	5.06640420512883	0.0243939349151837	0.0847851992185506
ENPP2	0.48864867619413	4.43092678219023	5.06360005955617	0.0244334324163379	0.0849058181201054
LAPTM4B	-0.115363836202713	6.87087400541597	5.0627286278114	0.0244457203898824	0.084931855540525
HAGHL	-0.254966656996182	5.24530538675335	5.06197326755813	0.0244563768394201	0.0849486037661509
AFTPH	0.267291169734352	4.96985690865301	5.06170708729599	0.0244601331982481	0.0849486037661509
CD37	0.308985215351168	4.7840167748014	5.05971331156456	0.0244882885791582	0.085029713255058
DPY19L3	0.195654550366469	5.38330139954676	5.05461743828471	0.024560403607282	0.0852410604883398
MATR3	-0.0886478177284092	7.57515354267352	5.05443334962695	0.0245630128871425	0.0852410604883398
LUC7L2	0.170165012239556	5.7296838976583	5.05439237070595	0.0245635937631259	0.0852410604883398
ETNK2	-0.2857903520456	4.84246655799071	5.04942531136186	0.0246341075054807	0.085469013151239
MTA3	0.162104880905079	5.78913458214058	5.04492906221776	0.0246981186652683	0.0856741282086209
PLAGL2	0.376721408840841	4.50294095925825	5.04459366748824	0.0247029004494934	0.0856741282086209
LILRA5	0.443313546134846	4.15295755087885	5.04194921789443	0.0247406365270679	0.0857882055926832
GYG2	0.273871843427698	5.114641836239	5.03895216114432	0.0247834766243433	0.0859199330535073
SPDYA	-0.198554119961495	5.31027124075925	5.03513324319022	0.0248381760482274	0.0860927151010184
KATNBL1	-0.155703735466559	5.76527671943112	5.03465404935781	0.0248450485185438	0.0860936547474519
SPTY2D1OS	-0.2866045306972	4.77280027868626	5.03443653892032	0.0248481686466223	0.0860936547474519
HELZ2	0.278766468132878	5.00332270714024	5.03300819839973	0.0248686679113174	0.0861478282897035
SCAMP5	0.300281873206471	4.75399824482892	5.03179699659489	0.0248860645986027	0.0861912350743939
MAP3K1	0.253851845187983	5.05738781829598	5.03135143639577	0.0248924674298584	0.0861965558392282
MTO1	0.115770921258645	6.72381496098943	5.02926495908804	0.0249224734860342	0.0862835907710395
SEMA4B	0.225558375517174	5.39629731661444	5.02818140521669	0.0249380711066513	0.0863207182804392
SARAF	-0.0981356076889642	8.36380837800866	5.02749676282531	0.0249479316713104	0.086337976897665
CAPN3	-0.373629030884854	4.46220650862413	5.02677289206878	0.0249583616249304	0.086357198886651
BRMS1L	-0.276682346775426	4.89308942178722	5.02623935027816	0.0249660521052662	0.0863669365016554
AHNAK	-0.183475097484545	6.04892754010885	5.02525644483012	0.0249802261622767	0.0863944169229363
SORT1	0.157764397414369	6.7256293447112	5.02501208092661	0.0249837513256143	0.0863944169229363
DOT1L	0.183652608812245	5.50920090793069	5.02356816334668	0.0250045916460241	0.0864496051599411
NRROS	-0.464865661047857	4.20567907220154	5.02277803009045	0.0250160034199826	0.0864721804400337
BICD1	-0.212775765716949	5.40396823653624	5.0194352923059	0.0250643419313164	0.0866223657146294
RNF121	-0.206372514975154	5.20753903272574	5.01682165237969	0.0251022046877904	0.0867362952458337
TIMM23B	-0.237140190800468	5.05162744450822	5.01227204798494	0.025168254712282	0.0869323153328024
ABO	0.321816826798584	4.71990268030395	5.01223792823561	0.0251687507354681	0.0869323153328024
ATXN2	-0.124487949189579	6.54248079679221	5.01087140396771	0.0251886252222494	0.0869839988177971
AD000671.1	-0.333395094704431	4.62468959219046	5.00974665852385	0.0252049955463568	0.0870224312227929
ZHX1-C8orf76	-0.441969376323201	4.28669539471178	5.00943176043796	0.0252095807703337	0.0870224312227929
RAB3GAP1	-0.157702812959505	5.98154359652304	5.0082600570035	0.0252266495264487	0.0870500121199945
BIVM-ERCC5	-0.228508082008437	5.18317221799804	5.00820854560192	0.0252274001926339	0.0870500121199945
AR	0.133914436156316	6.70960270124726	5.00707731381863	0.0252438912746062	0.0870899497966159
RASA4	0.133846927201912	6.49318352236329	5.00568895708597	0.0252641460216289	0.0871428538140393
ZFYVE21	-0.153617337486962	6.11103512066866	5.00437213070995	0.0252833728059705	0.087192192200029
SGSM3	0.211325970058234	5.3709535792232	5.00347389864174	0.0252964964741478	0.0872204682791718
EGLN2	0.20701756334771	5.43532828391593	5.00098572044465	0.0253328870867736	0.0873289404595046
LRRD1	-0.125480813948715	6.95439317147537	4.99811381542071	0.025374957454669	0.0874569461835176
COMMD3-BMI1	-0.399536378631822	4.35851451222931	4.99739543454626	0.0253854923139343	0.0874762334366547
SNTG2	0.477632598414729	4.23742879125943	4.99603308261447	0.025405483309282	0.0875280918836807
TRPC6	0.447290886154931	4.310045686279	4.99403417358081	0.0254348446677307	0.0876122070701762
PPIE	-0.0960403710639513	7.37043424846359	4.99085651497683	0.025481592877057	0.0877561681972455
CHRDL1	0.222233317952134	5.48572513930098	4.98970032527251	0.0254986243258808	0.0877977515668742
KCNIP3	-0.401177050604485	4.45883621989096	4.98834044012284	0.0255186714767816	0.0878497005241507
SF3B3	0.123273446889025	6.67047990680141	4.98585393240694	0.0255553694102892	0.0879589395637472
RPS26	-0.100113687978047	9.92822440743334	4.9851677907086	0.0255655057024661	0.0879767314944784
ME3	0.456308444154393	4.16583163045024	4.98347499657919	0.025590531018575	0.0880292989884622
NTRK1	0.456306715001544	4.16613229255224	4.98346211348823	0.0255907215724702	0.0880292989884622
ST8SIA3	0.466257550614315	4.16824500583569	4.98306339178532	0.0255966197968688	0.0880324912314834
SERAC1	0.173392561184766	5.67668599445347	4.98224006189275	0.025608803648811	0.0880572957149564
YARS	-0.163077062783645	6.73800749970719	4.98167556449289	0.0256171607102957	0.0880689344916068
ANKRD65	0.385395583058062	4.51604251649902	4.97867450483449	0.0256616372698182	0.0882047194494508
PHRF1	0.278276542945091	4.84834006351312	4.97783076120891	0.0256741562307879	0.0882306276988193
GIMAP1	0.384917899242206	4.45946670544962	4.97375896578467	0.025734660325911	0.0884207044572437
KCTD15	-0.276227785379328	5.05476090388325	4.97343700360278	0.025739450778091	0.0884207044572437
RBM47	0.275112617407445	4.82442817995497	4.96916106500169	0.025803160078958	0.0886223717895103
GGT5	0.244488039555593	5.04886250619466	4.96832941858833	0.0258155702024791	0.0886365609234121
PBOV1	-0.345264176147676	4.49866847887044	4.96821353092753	0.025817300011511	0.0886365609234121
TICRR	-0.482500798027497	4.30030985213611	4.96606491938095	0.0258493933028216	0.0887295453836388
WDR36	0.237975487420951	5.15885492348545	4.96551594560924	0.0258575998369195	0.0887405170144386
KATNB1	0.21189682940205	5.38999055909903	4.9649940522919	0.0258654040586751	0.0887429777663584
ZNF600	-0.350031242082724	4.48675157576586	4.96479792443154	0.0258683375230188	0.0887429777663584
ESR1	-0.385922672313783	4.40933004730302	4.96443171910022	0.0258738157438957	0.088744582582471
CLASRP	-0.272941067527631	4.86737360675655	4.96333442006573	0.0258902379230977	0.0887837161846865
IARS2	-0.18023327462178	5.45545219968123	4.9620001382952	0.025910221376573	0.0888299795417261
DBX2	-0.518863969538693	4.22710704612088	4.9617640265399	0.0259137592757508	0.0888299795417261
EFHD1	0.357497328615292	4.95457865664996	4.95932580498697	0.0259503229589605	0.0889381037633724
C19orf38	-0.467391949544914	4.15851215115191	4.95841544122223	0.0259639885547841	0.0889677239857489
GP1BB	0.436714119325476	4.37255255420632	4.95804870840152	0.0259694957440897	0.0889693827116666
BRCA2	-0.278390631453499	4.97172850593751	4.95617191315262	0.025997698390775	0.0890352882237803
CLEC18C	0.493007838605309	4.31571348870288	4.95609952958665	0.0259987867374318	0.0890352882237803
TFDP3	0.843889503085302	4.16229098511182	4.94959320381024	0.0260968083428632	0.0893431430288452
SPATA33	-0.177379079642523	5.75091326313894	4.94946322615124	0.0260987704398851	0.0893431430288452
RIN1	-0.319064085911115	4.75507180579018	4.94777813353659	0.0261242218852543	0.089412988991618
RPS2	0.126683643967157	11.1426240262448	4.94729873008936	0.0261314674511709	0.0894205084032339
ANXA11	0.197314526295545	5.453103938396	4.94595119506425	0.0261518448941008	0.0894729528229308
UBA52	-0.122428023641147	10.6936725637311	4.94357936489189	0.0261877518605484	0.0895784976736256
HESX1	-0.452903664626245	4.26454235309668	4.94133257341696	0.0262218131265799	0.0896776895342698
LRP11	-0.373670062700483	4.47205826042129	4.93934860263317	0.0262519283155179	0.0897633502556859
SAPCD2	0.336057679562451	4.8094465201454	4.9377065566909	0.0262768805250326	0.0898313275158033
TRAPPC2B	-0.1875208027974	5.39246583016064	4.93720748735791	0.0262844691679511	0.089839930124035
ASB14	-0.463590970193469	4.25544255898667	4.93668394020474	0.0262924324583547	0.089849809705263
APBB2	0.179656278120593	5.60364415870639	4.93482825199231	0.0263206781644031	0.0899289837283772
RPS6KA2	0.335807751696552	4.64253257355911	4.93441026827384	0.0263270447070127	0.0899333878207538
EOGT	0.261300924352443	4.95787452317968	4.9339543793493	0.0263339904296102	0.0899397683164781
ALS2CL	0.450447064971837	4.3151338419684	4.93354742557312	0.0263401922065842	0.089943606007908
INTS5	0.336591423798366	4.61938757825154	4.92892547358815	0.0264107351115496	0.090149993723068
VMP1	-0.148369241326329	7.33579470341511	4.92892038641736	0.0264108128629742	0.090149993723068
TCF19	-0.4132144459968	4.14277505780122	4.92692512199697	0.026441326485973	0.0902249971535189
